0.43	4.493	
0.431	4.492	
0.432	4.49	
0.433	4.488	
0.434	4.487	
0.435	4.485	
0.436	4.483	
0.437	4.482	
0.438	4.48	
0.439	4.478	
0.44	4.477	
0.441	4.475	
0.442	4.473	
0.443	4.471	
0.444	4.47	
0.445	4.468	
0.446	4.466	
0.447	4.465	
0.448	4.463	
0.449	4.461	
0.45	4.459	
0.451	4.458	
0.452	4.456	
0.453	4.454	
0.454	4.453	
0.455	4.451	
0.456	4.449	
0.457	4.447	
0.458	4.446	
0.459	4.444	
0.46	4.442	
0.461	4.44	
0.462	4.439	
0.463	4.436	
0.464	4.435	
0.465	4.433	
0.466	4.431	
0.467	4.429	
0.468	4.427	
0.469	4.426	
0.47	4.424	
0.471	4.422	
0.472	4.42	
0.473	4.419	
0.474	4.417	
0.475	4.415	
0.476	4.413	
0.477	4.411	
0.478	4.409	
0.479	4.407	
0.48	4.406	
0.481	4.404	
0.482	4.402	
0.483	4.4	
0.484	4.398	
0.485	4.397	
0.486	4.395	
0.487	4.393	
0.488	4.391	
0.489	4.389	
0.49	4.387	
0.491	4.385	
0.492	4.383	
0.493	4.382	
0.494	4.38	
0.495	4.378	
0.496	4.376	
0.497	4.374	
0.498	4.372	
0.499	4.37	
0.5	4.368	
0.501	4.366	
0.502	4.364	
0.503	4.363	
0.504	4.361	
0.505	4.359	
0.506	4.357	
0.507	4.355	
0.508	4.353	
0.509	4.351	
0.51	4.349	
0.511	4.347	
0.512	4.345	
0.513	4.343	
0.514	4.341	
0.515	4.339	
0.516	4.337	
0.517	4.335	
0.518	4.333	
0.519	4.331	
0.52	4.329	
0.521	4.327	
0.522	4.325	
0.523	4.323	
0.524	4.321	
0.525	4.319	
0.526	4.317	
0.527	4.315	
0.528	4.313	
0.529	4.312	
0.53	4.309	
0.531	4.307	
0.532	4.305	
0.533	4.303	
0.534	4.301	
0.535	4.299	
0.536	4.297	
0.537	4.295	
0.538	4.293	
0.539	4.291	
0.54	4.289	
0.541	4.287	
0.542	4.285	
0.543	4.283	
0.544	4.281	
0.545	4.279	
0.546	4.277	
0.547	4.275	
0.548	4.273	
0.549	4.271	
0.55	4.268	
0.551	4.266	
0.552	4.264	
0.553	4.262	
0.554	4.26	
0.555	4.258	
0.556	4.256	
0.557	4.254	
0.558	4.252	
0.559	4.249	
0.56	4.248	
0.561	4.246	
0.562	4.243	
0.563	4.241	
0.564	4.239	
0.565	4.237	
0.566	4.235	
0.567	4.233	
0.568	4.231	
0.569	4.229	
0.57	4.226	
0.571	4.224	
0.572	4.222	
0.573	4.22	
0.574	4.217	
0.575	4.215	
0.576	4.213	
0.577	4.211	
0.578	4.209	
0.579	4.207	
0.58	4.205	
0.581	4.202	
0.582	4.2	
0.583	4.198	
0.584	4.196	
0.585	4.194	
0.586	4.191	
0.587	4.189	
0.588	4.187	
0.589	4.185	
0.59	4.182	
0.591	4.18	
0.592	4.178	
0.593	4.176	
0.594	4.174	
0.595	4.171	
0.596	4.169	
0.597	4.167	
0.598	4.165	
0.599	4.162	
0.6	4.16	
0.601	4.158	
0.602	4.156	
0.603	4.153	
0.604	4.151	
0.605	4.149	
0.606	4.146	
0.607	4.144	
0.608	4.142	
0.609	4.14	
0.61	4.137	
0.611	4.135	
0.612	4.133	
0.613	4.13	
0.614	4.128	
0.615	4.126	
0.616	4.124	
0.617	4.121	
0.618	4.119	
0.619	4.117	
0.62	4.114	
0.621	4.112	
0.622	4.11	
0.623	4.107	
0.624	4.105	
0.625	4.103	
0.626	4.1	
0.627	4.098	
0.628	4.096	
0.629	4.093	
0.63	4.091	
0.631	4.088	
0.632	4.086	
0.633	4.084	
0.634	4.081	
0.635	4.079	
0.636	4.077	
0.637	4.074	
0.638	4.072	
0.639	4.069	
0.64	4.067	
0.641	4.065	
0.642	4.062	
0.643	4.06	
0.644	4.057	
0.645	4.055	
0.646	4.053	
0.647	4.05	
0.648	4.048	
0.649	4.045	
0.65	4.043	
0.651	4.04	
0.652	4.038	
0.653	4.036	
0.654	4.033	
0.655	4.031	
0.656	4.028	
0.657	4.026	
0.658	4.023	
0.659	4.021	
0.66	4.018	
0.661	4.016	
0.662	4.013	
0.663	4.011	
0.664	4.008	
0.665	4.006	
0.666	4.003	
0.667	4.001	
0.668	3.998	
0.669	3.996	
0.67	3.993	
0.671	3.991	
0.672	3.988	
0.673	3.986	
0.674	3.983	
0.675	3.981	
0.676	3.978	
0.677	3.976	
0.678	3.973	
0.679	3.971	
0.68	3.968	
0.681	3.966	
0.682	3.963	
0.683	3.961	
0.684	3.958	
0.685	3.955	
0.686	3.953	
0.687	3.95	
0.688	3.948	
0.689	3.945	
0.69	3.943	
0.691	3.94	
0.692	3.937	
0.693	3.935	
0.694	3.932	
0.695	3.93	
0.696	3.927	
0.697	3.924	
0.698	3.922	
0.699	3.919	
0.7	3.917	
0.701	3.914	
0.702	3.911	
0.703	3.909	
0.704	3.906	
0.705	3.903	
0.706	3.901	
0.707	3.898	
0.708	3.896	
0.709	3.893	
0.71	3.89	
0.711	3.888	
0.712	3.885	
0.713	3.882	
0.714	3.88	
0.715	3.877	
0.716	3.874	
0.717	3.872	
0.718	3.869	
0.719	3.866	
0.72	3.864	
0.721	3.861	
0.722	3.858	
0.723	3.855	
0.724	3.853	
0.725	3.85	
0.726	3.847	
0.727	3.845	
0.728	3.842	
0.729	3.839	
0.73	3.836	
0.731	3.834	
0.732	3.831	
0.733	3.828	
0.734	3.825	
0.735	3.823	
0.736	3.82	
0.737	3.817	
0.738	3.814	
0.739	3.812	
0.74	3.809	
0.741	3.806	
0.742	3.803	
0.743	3.801	
0.744	3.798	
0.745	3.795	
0.746	3.792	
0.747	3.79	
0.748	3.787	
0.749	3.784	
0.75	3.781	
0.751	3.778	
0.752	3.776	
0.753	3.773	
0.754	3.77	
0.755	3.767	
0.756	3.764	
0.757	3.761	
0.758	3.759	
0.759	3.756	
0.76	3.753	
0.761	3.75	
0.762	3.747	
0.763	3.744	
0.764	3.742	
0.765	3.739	
0.766	3.736	
0.767	3.733	
0.768	3.73	
0.769	3.727	
0.77	3.724	
0.771	3.721	
0.772	3.719	
0.773	3.716	
0.774	3.713	
0.775	3.71	
0.776	3.707	
0.777	3.704	
0.778	3.701	
0.779	3.698	
0.78	3.695	
0.781	3.692	
0.782	3.69	
0.783	3.687	
0.784	3.684	
0.785	3.681	
0.786	3.678	
0.787	3.675	
0.788	3.672	
0.789	3.669	
0.79	3.666	
0.791	3.663	
0.792	3.66	
0.793	3.657	
0.794	3.654	
0.795	3.651	
0.796	3.648	
0.797	3.645	
0.798	3.642	
0.799	3.639	
0.8	3.636	
0.801	3.633	
0.802	3.63	
0.803	3.627	
0.804	3.624	
0.805	3.621	
0.806	3.618	
0.807	3.615	
0.808	3.612	
0.809	3.609	
0.81	3.606	
0.811	3.603	
0.812	3.6	
0.813	3.597	
0.814	3.594	
0.815	3.591	
0.816	3.588	
0.817	3.585	
0.818	3.582	
0.819	3.579	
0.82	3.576	
0.821	3.573	
0.822	3.57	
0.823	3.566	
0.824	3.563	
0.825	3.56	
0.826	3.557	
0.827	3.554	
0.828	3.551	
0.829	3.548	
0.83	3.545	
0.831	3.542	
0.832	3.539	
0.833	3.535	
0.834	3.532	
0.835	3.529	
0.836	3.526	
0.837	3.523	
0.838	3.52	
0.839	3.517	
0.84	3.513	
0.841	3.51	
0.842	3.507	
0.843	3.504	
0.844	3.501	
0.845	3.498	
0.846	3.495	
0.847	3.491	
0.848	3.488	
0.849	3.485	
0.85	3.482	
0.851	3.479	
0.852	3.475	
0.853	3.472	
0.854	3.469	
0.855	3.466	
0.856	3.463	
0.857	3.459	
0.858	3.456	
0.859	3.453	
0.86	3.45	
0.861	3.447	
0.862	3.443	
0.863	3.44	
0.864	3.437	
0.865	3.434	
0.866	3.43	
0.867	3.427	
0.868	3.424	
0.869	3.421	
0.87	3.417	
0.871	3.414	
0.872	3.411	
0.873	3.407	
0.874	3.404	
0.875	3.401	
0.876	3.398	
0.877	3.394	
0.878	3.391	
0.879	3.388	
0.88	3.384	
0.881	3.381	
0.882	3.378	
0.883	3.375	
0.884	3.371	
0.885	3.368	
0.886	3.365	
0.887	3.361	
0.888	3.358	
0.889	3.355	
0.89	3.351	
0.891	3.348	
0.892	3.344	
0.893	3.341	
0.894	3.338	
0.895	3.334	
0.896	3.331	
0.897	3.328	
0.898	3.324	
0.899	3.321	
0.9	3.318	
0.901	3.314	
0.902	3.311	
0.903	3.307	
0.904	3.304	
0.905	3.301	
0.906	3.297	
0.907	3.294	
0.908	3.29	
0.909	3.287	
0.91	3.283	
0.911	3.28	
0.912	3.277	
0.913	3.273	
0.914	3.27	
0.915	3.266	
0.916	3.263	
0.917	3.259	
0.918	3.256	
0.919	3.252	
0.92	3.249	
0.921	3.246	
0.922	3.242	
0.923	3.239	
0.924	3.235	
0.925	3.232	
0.926	3.228	
0.927	3.225	
0.928	3.221	
0.929	3.218	
0.93	3.214	
0.931	3.211	
0.932	3.207	
0.933	3.204	
0.934	3.2	
0.935	3.197	
0.936	3.193	
0.937	3.189	
0.938	3.186	
0.939	3.182	
0.94	3.179	
0.941	3.175	
0.942	3.172	
0.943	3.168	
0.944	3.165	
0.945	3.161	
0.946	3.157	
0.947	3.154	
0.948	3.15	
0.949	3.147	
0.95	3.143	
0.951	3.14	
0.952	3.136	
0.953	3.132	
0.954	3.129	
0.955	3.125	
0.956	3.122	
0.957	3.118	
0.958	3.114	
0.959	3.111	
0.96	3.107	
0.961	3.103	
0.962	3.1	
0.963	3.096	
0.964	3.093	
0.965	3.089	
0.966	3.085	
0.967	3.082	
0.968	3.078	
0.969	3.074	
0.97	3.071	
0.971	3.067	
0.972	3.063	
0.973	3.06	
0.974	3.056	
0.975	3.052	
0.976	3.048	
0.977	3.045	
0.978	3.041	
0.979	3.037	
0.98	3.034	
0.981	3.03	
0.982	3.026	
0.983	3.022	
0.984	3.019	
0.985	3.015	
0.986	3.011	
0.987	3.008	
0.988	3.004	
0.989	3	
0.99	2.996	
0.991	2.992	
0.992	2.989	
0.993	2.985	
0.994	2.981	
0.995	2.977	
0.996	2.974	
0.997	2.97	
0.998	2.966	
0.999	2.962	
1	2.958	
1.001	2.955	
1.002	2.951	
1.003	2.947	
1.004	2.943	
1.005	2.939	
1.006	2.936	
1.007	2.932	
1.008	2.928	
1.009	2.924	
1.01	2.92	
1.011	2.916	
1.012	2.913	
1.013	2.909	
1.014	2.905	
1.015	2.901	
1.016	2.897	
1.017	2.893	
1.018	2.889	
1.019	2.886	
1.02	2.882	
1.021	2.878	
1.022	2.874	
1.023	2.87	
1.024	2.866	
1.025	2.862	
1.026	2.858	
1.027	2.854	
1.028	2.85	
1.029	2.847	
1.03	2.843	
1.031	2.839	
1.032	2.835	
1.033	2.831	
1.034	2.827	
1.035	2.823	
1.036	2.819	
1.037	2.815	
1.038	2.811	
1.039	2.807	
1.04	2.803	
1.041	2.799	
1.042	2.795	
1.043	2.791	
1.044	2.787	
1.045	2.783	
1.046	2.779	
1.047	2.775	
1.048	2.771	
1.049	2.767	
1.05	2.763	
1.051	2.759	
1.052	2.755	
1.053	2.751	
1.054	2.747	
1.055	2.743	
1.056	2.739	
1.057	2.735	
1.058	2.731	
1.059	2.727	
1.06	2.723	
1.061	2.719	
1.062	2.715	
1.063	2.711	
1.064	2.707	
1.065	2.702	
1.066	2.698	
1.067	2.694	
1.068	2.69	
1.069	2.686	
1.07	2.682	
1.071	2.678	
1.072	2.674	
1.073	2.67	
1.074	2.666	
1.075	2.661	
1.076	2.657	
1.077	2.653	
1.078	2.649	
1.079	2.645	
1.08	2.641	
1.081	2.637	
1.082	2.632	
1.083	2.628	
1.084	2.624	
1.085	2.62	
1.086	2.616	
1.087	2.612	
1.088	2.607	
1.089	2.603	
1.09	2.599	
1.091	2.595	
1.092	2.591	
1.093	2.586	
1.094	2.582	
1.095	2.578	
1.096	2.574	
1.097	2.57	
1.098	2.565	
1.099	2.561	
1.1	2.557	
1.101	2.553	
1.102	2.548	
1.103	2.544	
1.104	2.54	
1.105	2.536	
1.106	2.531	
1.107	2.527	
1.108	2.521	
1.109	2.517	
1.11	2.512	
1.111	2.508	
1.112	2.504	
1.113	2.502	
1.114	2.498	
1.115	2.494	
1.116	2.489	
1.117	2.485	
1.118	2.481	
1.119	2.476	
1.12	2.472	
1.121	2.468	
1.122	2.463	
1.123	2.459	
1.124	2.455	
1.125	2.45	
1.126	2.446	
1.127	2.441	
1.128	2.437	
1.129	2.433	
1.13	2.428	
1.131	2.424	
1.132	2.42	
1.133	2.415	
1.134	2.411	
1.135	2.406	
1.136	2.402	
1.137	2.398	
1.138	2.393	
1.139	2.389	
1.14	2.384	
1.141	2.38	
1.142	2.375	
1.143	2.371	
1.144	2.366	
1.145	2.362	
1.146	2.355	
1.147	2.351	
1.148	2.347	
1.149	2.342	
1.15	2.338	
1.151	2.335	
1.152	2.331	
1.153	2.327	
1.154	2.323	
1.155	2.318	
1.156	2.314	
1.157	2.309	
1.158	2.304	
1.159	2.3	
1.16	2.295	
1.161	2.291	
1.162	2.286	
1.163	2.282	
1.164	2.277	
1.165	2.273	
1.166	2.268	
1.167	2.264	
1.168	2.259	
1.169	2.254	
1.17	2.25	
1.171	2.245	
1.172	2.241	
1.173	2.236	
1.174	2.231	
1.175	2.227	
1.176	2.222	
1.177	2.218	
1.178	2.213	
1.179	2.208	
1.18	2.204	
1.181	2.199	
1.182	2.195	
1.183	2.19	
1.184	2.185	
1.185	2.181	
1.186	2.174	
1.187	2.169	
1.188	2.164	
1.189	2.162	
1.19	2.158	
1.191	2.153	
1.192	2.149	
1.193	2.144	
1.194	2.139	
1.195	2.135	
1.196	2.13	
1.197	2.125	
1.198	2.12	
1.199	2.116	
1.2	2.111	
1.201	2.106	
1.202	2.102	
1.203	2.097	
1.204	2.092	
1.205	2.087	
1.206	2.083	
1.207	2.078	
1.208	2.071	
1.209	2.066	
1.21	2.061	
1.211	2.057	
1.212	2.052	
1.213	2.049	
1.214	2.045	
1.215	2.041	
1.216	2.036	
1.217	2.031	
1.218	2.026	
1.219	2.021	
1.22	2.016	
1.221	2.012	
1.222	2.007	
1.223	2.002	
1.224	1.997	
1.225	1.992	
1.226	1.987	
1.227	1.982	
1.228	1.978	
1.229	1.973	
1.23	1.968	
1.231	1.963	
1.232	1.958	
1.233	1.953	
1.234	1.948	
1.235	1.943	
1.236	1.939	
1.237	1.934	
1.238	1.929	
1.239	1.924	
1.24	1.919	
1.241	1.914	
1.242	1.909	
1.243	1.904	
1.244	1.899	
1.245	1.894	
1.246	1.889	
1.247	1.885	
1.248	1.88	
1.249	1.875	
1.25	1.87	
1.251	1.865	
1.252	1.86	
1.253	1.855	
1.254	1.85	
1.255	1.845	
1.256	1.84	
1.257	1.835	
1.258	1.83	
1.259	1.825	
1.26	1.82	
1.261	1.815	
1.262	1.81	
1.263	1.802	
1.264	1.797	
1.265	1.792	
1.266	1.79	
1.267	1.785	
1.268	1.78	
1.269	1.775	
1.27	1.77	
1.271	1.765	
1.272	1.76	
1.273	1.755	
1.274	1.75	
1.275	1.745	
1.276	1.74	
1.277	1.735	
1.278	1.729	
1.279	1.725	
1.28	1.719	
1.281	1.714	
1.282	1.709	
1.283	1.704	
1.284	1.699	
1.285	1.694	
1.286	1.689	
1.287	1.684	
1.288	1.678	
1.289	1.673	
1.29	1.668	
1.291	1.663	
1.292	1.658	
1.293	1.653	
1.294	1.648	
1.295	1.642	
1.296	1.637	
1.297	1.629	
1.298	1.624	
1.299	1.619	
1.3	1.616	
1.301	1.611	
1.302	1.607	
1.303	1.602	
1.304	1.596	
1.305	1.591	
1.306	1.586	
1.307	1.58	
1.308	1.575	
1.309	1.57	
1.31	1.565	
1.311	1.559	
1.312	1.554	
1.313	1.549	
1.314	1.544	
1.315	1.538	
1.316	1.533	
1.317	1.528	
1.318	1.522	
1.319	1.517	
1.32	1.512	
1.321	1.507	
1.322	1.501	
1.323	1.496	
1.324	1.491	
1.325	1.485	
1.326	1.48	
1.327	1.475	
1.328	1.469	
1.329	1.464	
1.33	1.459	
1.331	1.453	
1.332	1.448	
1.333	1.443	
1.334	1.437	
1.335	1.432	
1.336	1.426	
1.337	1.421	
1.338	1.416	
1.339	1.41	
1.34	1.405	
1.341	1.4	
1.342	1.394	
1.343	1.389	
1.344	1.383	
1.345	1.378	
1.346	1.372	
1.347	1.367	
1.348	1.362	
1.349	1.356	
1.35	1.351	
1.351	1.345	
1.352	1.34	
1.353	1.334	
1.354	1.329	
1.355	1.323	
1.356	1.318	
1.357	1.312	
1.358	1.307	
1.359	1.301	
1.36	1.296	
1.361	1.291	
1.362	1.285	
1.363	1.279	
1.364	1.274	
1.365	1.268	
1.366	1.263	
1.367	1.257	
1.368	1.252	
1.369	1.246	
1.37	1.241	
1.371	1.235	
1.372	1.23	
1.373	1.224	
1.374	1.219	
1.375	1.213	
1.376	1.207	
1.377	1.202	
1.378	1.196	
1.379	1.191	
1.38	1.185	
1.381	1.179	
1.382	1.174	
1.383	1.165	
1.384	1.159	
1.385	1.154	
1.386	1.151	
1.387	1.146	
1.388	1.141	
1.389	1.135	
1.39	1.129	
1.391	1.124	
1.392	1.118	
1.393	1.112	
1.394	1.107	
1.395	1.101	
1.396	1.096	
1.397	1.089	
1.398	1.084	
1.399	1.078	
1.4	1.072	
1.401	1.067	
1.402	1.061	
1.403	1.055	
1.404	1.049	
1.405	1.04	
1.406	1.035	
1.407	1.029	
1.408	1.024	
1.409	1.018	
1.41	1.015	
1.411	1.01	
1.412	1.005	
1.413	0.998	
1.414	0.989	
1.415	0.983	
1.416	0.978	
1.417	0.972	
1.418	0.967	
1.419	0.963	
1.42	0.958	
1.421	0.953	
1.422	0.947	
1.423	0.941	
1.424	0.935	
1.425	0.929	
1.426	0.923	
1.427	0.913	
1.428	0.908	
1.429	0.902	
1.43	0.897	
1.431	0.891	
1.432	0.888	
1.433	0.882	
1.434	0.877	
1.435	0.871	
1.436	0.865	
1.437	0.859	
1.438	0.853	
1.439	0.847	
1.44	0.841	
1.441	0.835	
1.442	0.829	
1.443	0.823	
1.444	0.813	
1.445	0.808	
1.446	0.802	
1.447	0.796	
1.448	0.79	
1.449	0.784	
1.45	0.779	
1.451	0.775	
1.452	0.77	
1.453	0.764	
1.454	0.758	
1.455	0.752	
1.456	0.746	
1.457	0.74	
1.458	0.734	
1.459	0.728	
1.46	0.721	
1.461	0.715	
1.462	0.705	
1.463	0.7	
1.464	0.694	
1.465	0.688	
1.466	0.682	
1.467	0.676	
1.468	0.67	
1.469	0.664	
1.47	0.658	
1.471	0.652	
1.472	0.646	
1.473	0.642	
1.474	0.637	
1.475	0.627	
1.476	0.621	
1.477	0.616	
1.478	0.609	
1.479	0.603	
1.48	0.6	
1.481	0.595	
1.482	0.584	
1.483	0.578	
1.484	0.573	
1.485	0.566	
1.486	0.56	
1.487	0.557	
1.488	0.552	
1.489	0.541	
1.49	0.535	
1.491	0.529	
1.492	0.523	
1.493	0.517	
1.494	0.513	
1.495	0.508	
1.496	0.498	
1.497	0.492	
1.498	0.486	
1.499	0.48	
1.5	0.473	
1.501	0.47	
1.502	0.465	
1.503	0.454	
1.504	0.448	
1.505	0.442	
1.506	0.436	
1.507	0.429	
1.508	0.426	
1.509	0.421	
1.51	0.41	
1.511	0.404	
1.512	0.398	
1.513	0.391	
1.514	0.385	
1.515	0.382	
1.516	0.376	
1.517	0.366	
1.518	0.359	
1.519	0.353	
1.52	0.347	
1.521	0.34	
1.522	0.334	
1.523	0.328	
1.524	0.321	
1.525	0.315	
1.526	0.308	
1.527	0.305	
1.528	0.299	
1.529	0.293	
1.53	0.286	
1.531	0.28	
1.532	0.273	
1.533	0.267	
1.534	0.26	
1.535	0.253	
1.536	0.247	
1.537	0.24	
1.538	0.234	
1.539	0.227	
1.54	0.221	
1.541	0.214	
1.542	0.207	
1.543	0.201	
1.544	0.194	
1.545	0.188	
1.546	0.181	
1.547	0.175	
1.548	0.168	
1.549	0.162	
1.55	0.155	
1.551	0.148	
1.552	0.142	
1.553	0.134	
1.554	0.128	
1.555	0.121	
